Repeat,Fold,Sample_ID,GEO_ID,Label,Subject_Group,Subset
5,2,GSM728670,GSE29431,Cancer,GSE29431:GSM:GSM728670,Validation
5,2,GSM728672,GSE29431,Cancer,GSE29431:GSM:GSM728672,Validation
5,2,GSM662772,GSE26910,Normal,GSE26910:PAIR3,Validation
5,2,GSM662773,GSE26910,Cancer,GSE26910:PAIR3,Validation
5,2,GSM662774,GSE26910,Normal,GSE26910:PAIR4,Validation
5,2,GSM770822,GSE31138,Cancer,GSE31138:GSM:GSM770822,Validation
5,2,GSM1826237,GSE71053,Cancer,GSE71053:P3,Validation
5,2,GSM1826238,GSE71053,Normal,GSE71053:P3,Validation
5,2,GSM1826239,GSE71053,Normal,GSE71053:P3,Validation
5,2,GSM1826240,GSE71053,Normal,GSE71053:P3,Validation
5,2,GSM1826241,GSE71053,Cancer,GSE71053:P3,Validation
5,2,GSM1826242,GSE71053,Normal,GSE71053:P3,Validation
5,2,GSM272143,GSE10780,Normal,GSE10780:P8380,Validation
5,2,GSM272144,GSE10780,Normal,GSE10780:P8380,Validation
5,2,GSM272153,GSE10780,Cancer,GSE10780:P8542,Validation
5,2,GSM272154,GSE10780,Normal,GSE10780:P8607,Validation
5,2,GSM272171,GSE10780,Normal,GSE10780:P8671,Validation
5,2,GSM272172,GSE10780,Normal,GSE10780:P8671,Validation
5,2,GSM272196,GSE10780,Normal,GSE10780:P8803,Validation
5,2,GSM272197,GSE10780,Normal,GSE10780:P8803,Validation
5,2,GSM272199,GSE10780,Normal,GSE10780:P8803,Validation
5,2,GSM272200,GSE10780,Cancer,GSE10780:P8862,Validation
5,2,GSM272208,GSE10780,Normal,GSE10780:P8803,Validation
5,2,GSM272216,GSE10780,Cancer,GSE10780:P10143,Validation
5,2,GSM272272,GSE10780,Cancer,GSE10780:P11147,Validation
5,2,GSM272273,GSE10780,Normal,GSE10780:P11147,Validation
5,2,GSM272278,GSE10780,Normal,GSE10780:P11209,Validation
5,2,GSM272279,GSE10780,Normal,GSE10780:P11209,Validation
5,2,GSM272295,GSE10780,Normal,GSE10780:P11472,Validation
5,2,GSM272296,GSE10780,Normal,GSE10780:P11472,Validation
5,2,GSM272297,GSE10780,Normal,GSE10780:P11472,Validation
5,2,GSM272308,GSE10780,Normal,GSE10780:P11640,Validation
5,2,GSM272309,GSE10780,Cancer,GSE10780:P11688,Validation
5,2,GSM272310,GSE10780,Cancer,GSE10780:P11688,Validation
5,2,GSM272313,GSE10780,Normal,GSE10780:P11732,Validation
5,2,GSM272314,GSE10780,Normal,GSE10780:P11732,Validation
5,2,GSM272315,GSE10780,Normal,GSE10780:P11732,Validation
5,2,GSM742668,GSE30010,Normal,GSE30010:GSM:GSM742668,Validation
5,2,GSM742672,GSE30010,Normal,GSE30010:GSM:GSM742672,Validation
5,2,GSM742677,GSE30010,Normal,GSE30010:GSM:GSM742677,Validation
5,2,GSM742689,GSE30010,Normal,GSE30010:GSM:GSM742689,Validation
5,2,GSM742702,GSE30010,Normal,GSE30010:GSM:GSM742702,Validation
5,2,GSM742705,GSE30010,Normal,GSE30010:GSM:GSM742705,Validation
5,2,GSM742707,GSE30010,Normal,GSE30010:GSM:GSM742707,Validation
5,2,GSM742708,GSE30010,Normal,GSE30010:GSM:GSM742708,Validation
5,2,GSM742711,GSE30010,Normal,GSE30010:GSM:GSM742711,Validation
5,2,GSM742714,GSE30010,Normal,GSE30010:GSM:GSM742714,Validation
5,2,GSM742719,GSE30010,Normal,GSE30010:GSM:GSM742719,Validation
5,2,GSM742726,GSE30010,Normal,GSE30010:GSM:GSM742726,Validation
5,2,GSM742733,GSE30010,Normal,GSE30010:GSM:GSM742733,Validation
5,2,GSM742739,GSE30010,Normal,GSE30010:GSM:GSM742739,Validation
5,2,GSM742740,GSE30010,Normal,GSE30010:GSM:GSM742740,Validation
5,2,GSM742742,GSE30010,Normal,GSE30010:GSM:GSM742742,Validation
5,2,GSM742748,GSE30010,Normal,GSE30010:GSM:GSM742748,Validation
5,2,GSM742762,GSE30010,Normal,GSE30010:GSM:GSM742762,Validation
5,2,GSM742773,GSE30010,Normal,GSE30010:GSM:GSM742773,Validation
5,2,GSM3036790,GSE111662,Normal,GSE111662:A1497,Validation
5,2,GSM3036791,GSE111662,Normal,GSE111662:A1497,Validation
5,3,GSM1501824,GSE61304,Cancer,GSE61304:GSM:GSM1501824,Validation
5,3,GSM1501829,GSE61304,Cancer,GSE61304:GSM:GSM1501829,Validation
5,3,GSM1501832,GSE61304,Cancer,GSE61304:GSM:GSM1501832,Validation
5,3,GSM1501834,GSE61304,Cancer,GSE61304:GSM:GSM1501834,Validation
5,3,GSM1501835,GSE61304,Cancer,GSE61304:GSM:GSM1501835,Validation
5,3,GSM1501845,GSE61304,Cancer,GSE61304:GSM:GSM1501845,Validation
5,3,GSM1501850,GSE61304,Cancer,GSE61304:GSM:GSM1501850,Validation
5,3,GSM1501852,GSE61304,Cancer,GSE61304:GSM:GSM1501852,Validation
5,3,GSM1501854,GSE61304,Cancer,GSE61304:GSM:GSM1501854,Validation
5,3,GSM1501856,GSE61304,Cancer,GSE61304:GSM:GSM1501856,Validation
5,3,GSM1501858,GSE61304,Cancer,GSE61304:GSM:GSM1501858,Validation
5,3,GSM1501863,GSE61304,Cancer,GSE61304:GSM:GSM1501863,Validation
5,3,GSM1501870,GSE61304,Cancer,GSE61304:GSM:GSM1501870,Validation
5,3,GSM1501879,GSE61304,Normal,GSE61304:GSM:GSM1501879,Validation
5,3,GSM1045202,GSE42568,Normal,GSE42568:GSM:GSM1045202,Validation
5,3,GSM1045210,GSE42568,Cancer,GSE42568:GSM:GSM1045210,Validation
5,3,GSM1045214,GSE42568,Cancer,GSE42568:GSM:GSM1045214,Validation
5,3,GSM1045221,GSE42568,Cancer,GSE42568:GSM:GSM1045221,Validation
5,3,GSM1045227,GSE42568,Cancer,GSE42568:GSM:GSM1045227,Validation
5,3,GSM1045231,GSE42568,Cancer,GSE42568:GSM:GSM1045231,Validation
5,3,GSM1045251,GSE42568,Cancer,GSE42568:GSM:GSM1045251,Validation
5,3,GSM1045253,GSE42568,Cancer,GSE42568:GSM:GSM1045253,Validation
5,3,GSM1045254,GSE42568,Cancer,GSE42568:GSM:GSM1045254,Validation
5,3,GSM1045263,GSE42568,Cancer,GSE42568:GSM:GSM1045263,Validation
5,3,GSM1045282,GSE42568,Cancer,GSE42568:GSM:GSM1045282,Validation
5,3,GSM1045286,GSE42568,Cancer,GSE42568:GSM:GSM1045286,Validation
5,3,GSM1045298,GSE42568,Cancer,GSE42568:GSM:GSM1045298,Validation
5,3,GSM1045309,GSE42568,Cancer,GSE42568:GSM:GSM1045309,Validation
5,3,GSM1045311,GSE42568,Cancer,GSE42568:GSM:GSM1045311,Validation
5,3,GSM719637,GSE29044,Normal,GSE29044:BC133,Validation
5,3,GSM719638,GSE29044,Normal,GSE29044:BC191,Validation
5,3,GSM719639,GSE29044,Normal,GSE29044:BC196,Validation
5,3,GSM719643,GSE29044,Normal,GSE29044:BC275,Validation
5,3,GSM719649,GSE29044,Cancer,GSE29044:BC048,Validation
5,3,GSM719650,GSE29044,Cancer,GSE29044:BC064,Validation
5,3,GSM719654,GSE29044,Cancer,GSE29044:BC133,Validation
5,3,GSM719656,GSE29044,Cancer,GSE29044:BC191,Validation
5,3,GSM719657,GSE29044,Cancer,GSE29044:BC196,Validation
5,3,GSM719664,GSE29044,Cancer,GSE29044:BC275,Validation
5,3,GSM719679,GSE29044,Cancer,GSE29044:BC446,Validation
5,3,GSM719680,GSE29044,Cancer,GSE29044:BC546,Validation
5,3,GSM719691,GSE29044,Normal,GSE29044:BC169,Validation
5,3,GSM719704,GSE29044,Cancer,GSE29044:BC020,Validation
5,3,GSM719706,GSE29044,Cancer,GSE29044:BC031,Validation
5,3,GSM719714,GSE29044,Cancer,GSE29044:BC169,Validation
5,3,GSM719729,GSE29044,Cancer,GSE29044:BC455,Validation
5,3,GSM719742,GSE29044,Cancer,GSE29044:BC532,Validation
5,3,GSM85489,GSE3744,Cancer,GSE3744:GSM:GSM85489,Validation
5,3,GSM85491,GSE3744,Cancer,GSE3744:GSM:GSM85491,Validation
5,3,GSM85493,GSE3744,Cancer,GSE3744:GSM:GSM85493,Validation
5,3,GSM85495,GSE3744,Cancer,GSE3744:GSM:GSM85495,Validation
5,3,GSM85504,GSE3744,Cancer,GSE3744:GSM:GSM85504,Validation
5,3,GSM85515,GSE3744,Normal,GSE3744:GSM:GSM85515,Validation
5,3,GSM85516,GSE3744,Normal,GSE3744:GSM:GSM85516,Validation
5,3,GSM728620,GSE29431,Normal,GSE29431:GSM:GSM728620,Validation
5,3,GSM728628,GSE29431,Cancer,GSE29431:GSM:GSM728628,Validation
5,3,GSM728632,GSE29431,Cancer,GSE29431:GSM:GSM728632,Validation
5,3,GSM728640,GSE29431,Cancer,GSE29431:GSM:GSM728640,Validation
5,3,GSM728644,GSE29431,Cancer,GSE29431:GSM:GSM728644,Validation
5,3,GSM728653,GSE29431,Cancer,GSE29431:GSM:GSM728653,Validation
5,3,GSM728656,GSE29431,Cancer,GSE29431:GSM:GSM728656,Validation
5,3,GSM728662,GSE29431,Cancer,GSE29431:GSM:GSM728662,Validation
5,3,GSM728671,GSE29431,Cancer,GSE29431:GSM:GSM728671,Validation
5,3,GSM662770,GSE26910,Normal,GSE26910:PAIR2,Validation
5,3,GSM662771,GSE26910,Cancer,GSE26910:PAIR2,Validation
5,3,GSM770819,GSE31138,Normal,GSE31138:GSM:GSM770819,Validation
5,3,GSM770823,GSE31138,Cancer,GSE31138:GSM:GSM770823,Validation
5,3,GSM272145,GSE10780,Normal,GSE10780:P8456,Validation
5,3,GSM272146,GSE10780,Normal,GSE10780:P8456,Validation
5,3,GSM272147,GSE10780,Normal,GSE10780:P8456,Validation
5,3,GSM272148,GSE10780,Normal,GSE10780:P8456,Validation
5,3,GSM272155,GSE10780,Normal,GSE10780:P8608,Validation
5,3,GSM272156,GSE10780,Normal,GSE10780:P8608,Validation
5,3,GSM272163,GSE10780,Normal,GSE10780:P8627,Validation
5,3,GSM272174,GSE10780,Normal,GSE10780:P8689,Validation
5,3,GSM272189,GSE10780,Cancer,GSE10780:P8513,Validation
5,3,GSM272192,GSE10780,Normal,GSE10780:P8717,Validation
5,3,GSM272193,GSE10780,Normal,GSE10780:P8721,Validation
5,3,GSM272202,GSE10780,Normal,GSE10780:P8881,Validation
5,3,GSM272203,GSE10780,Cancer,GSE10780:P8936,Validation
5,3,GSM272218,GSE10780,Normal,GSE10780:P10176,Validation
5,3,GSM272219,GSE10780,Normal,GSE10780:P10176,Validation
5,3,GSM272220,GSE10780,Normal,GSE10780:P10176,Validation
5,3,GSM272225,GSE10780,Cancer,GSE10780:P10473,Validation
5,3,GSM272226,GSE10780,Normal,GSE10780:P10473,Validation
5,3,GSM272234,GSE10780,Normal,GSE10780:P10559,Validation
5,3,GSM272235,GSE10780,Normal,GSE10780:P10563,Validation
5,3,GSM272241,GSE10780,Normal,GSE10780:P10650,Validation
5,3,GSM272254,GSE10780,Cancer,GSE10780:P10957,Validation
5,3,GSM272266,GSE10780,Normal,GSE10780:P11103,Validation
5,3,GSM272267,GSE10780,Normal,GSE10780:P11103,Validation
5,3,GSM272268,GSE10780,Normal,GSE10780:P11103,Validation
5,3,GSM272281,GSE10780,Normal,GSE10780:P11320,Validation
5,3,GSM272282,GSE10780,Normal,GSE10780:P11320,Validation
5,3,GSM272283,GSE10780,Normal,GSE10780:P11354,Validation
5,3,GSM272285,GSE10780,Normal,GSE10780:P11354,Validation
5,3,GSM272286,GSE10780,Normal,GSE10780:P11354,Validation
5,3,GSM272298,GSE10780,Normal,GSE10780:P11478,Validation
5,3,GSM272299,GSE10780,Normal,GSE10780:P11478,Validation
5,3,GSM272300,GSE10780,Cancer,GSE10780:P11478,Validation
5,3,GSM272302,GSE10780,Normal,GSE10780:P11478,Validation
5,3,GSM272303,GSE10780,Normal,GSE10780:P11545,Validation
5,3,GSM272304,GSE10780,Cancer,GSE10780:P11580,Validation
5,3,GSM272305,GSE10780,Normal,GSE10780:P11580,Validation
5,3,GSM272306,GSE10780,Normal,GSE10780:P11580,Validation
5,3,GSM272307,GSE10780,Normal,GSE10780:P11580,Validation
5,3,GSM742673,GSE30010,Normal,GSE30010:GSM:GSM742673,Validation
5,3,GSM742683,GSE30010,Normal,GSE30010:GSM:GSM742683,Validation
5,3,GSM742686,GSE30010,Normal,GSE30010:GSM:GSM742686,Validation
5,3,GSM742693,GSE30010,Normal,GSE30010:GSM:GSM742693,Validation
5,3,GSM742694,GSE30010,Normal,GSE30010:GSM:GSM742694,Validation
5,3,GSM742703,GSE30010,Normal,GSE30010:GSM:GSM742703,Validation
5,3,GSM742706,GSE30010,Normal,GSE30010:GSM:GSM742706,Validation
5,3,GSM742713,GSE30010,Normal,GSE30010:GSM:GSM742713,Validation
5,3,GSM742718,GSE30010,Normal,GSE30010:GSM:GSM742718,Validation
5,3,GSM742723,GSE30010,Normal,GSE30010:GSM:GSM742723,Validation
5,3,GSM742725,GSE30010,Normal,GSE30010:GSM:GSM742725,Validation
5,3,GSM742735,GSE30010,Normal,GSE30010:GSM:GSM742735,Validation
5,3,GSM742753,GSE30010,Normal,GSE30010:GSM:GSM742753,Validation
5,3,GSM742754,GSE30010,Normal,GSE30010:GSM:GSM742754,Validation
5,3,GSM742769,GSE30010,Normal,GSE30010:GSM:GSM742769,Validation
5,4,GSM1501821,GSE61304,Cancer,GSE61304:GSM:GSM1501821,Validation
5,4,GSM1501831,GSE61304,Cancer,GSE61304:GSM:GSM1501831,Validation
5,4,GSM1501837,GSE61304,Cancer,GSE61304:GSM:GSM1501837,Validation
5,4,GSM1501847,GSE61304,Cancer,GSE61304:GSM:GSM1501847,Validation
5,4,GSM1501861,GSE61304,Cancer,GSE61304:GSM:GSM1501861,Validation
5,4,GSM1501864,GSE61304,Cancer,GSE61304:GSM:GSM1501864,Validation
5,4,GSM1045199,GSE42568,Normal,GSE42568:GSM:GSM1045199,Validation
5,4,GSM1045203,GSE42568,Normal,GSE42568:GSM:GSM1045203,Validation
5,4,GSM1045204,GSE42568,Normal,GSE42568:GSM:GSM1045204,Validation
5,4,GSM1045205,GSE42568,Normal,GSE42568:GSM:GSM1045205,Validation
5,4,GSM1045208,GSE42568,Cancer,GSE42568:GSM:GSM1045208,Validation
5,4,GSM1045213,GSE42568,Cancer,GSE42568:GSM:GSM1045213,Validation
5,4,GSM1045217,GSE42568,Cancer,GSE42568:GSM:GSM1045217,Validation
5,4,GSM1045219,GSE42568,Cancer,GSE42568:GSM:GSM1045219,Validation
5,4,GSM1045222,GSE42568,Cancer,GSE42568:GSM:GSM1045222,Validation
5,4,GSM1045225,GSE42568,Cancer,GSE42568:GSM:GSM1045225,Validation
5,4,GSM1045233,GSE42568,Cancer,GSE42568:GSM:GSM1045233,Validation
5,4,GSM1045235,GSE42568,Cancer,GSE42568:GSM:GSM1045235,Validation
5,4,GSM1045247,GSE42568,Cancer,GSE42568:GSM:GSM1045247,Validation
5,4,GSM1045258,GSE42568,Cancer,GSE42568:GSM:GSM1045258,Validation
5,4,GSM1045265,GSE42568,Cancer,GSE42568:GSM:GSM1045265,Validation
5,4,GSM1045279,GSE42568,Cancer,GSE42568:GSM:GSM1045279,Validation
5,4,GSM1045283,GSE42568,Cancer,GSE42568:GSM:GSM1045283,Validation
5,4,GSM1045285,GSE42568,Cancer,GSE42568:GSM:GSM1045285,Validation
5,4,GSM1045287,GSE42568,Cancer,GSE42568:GSM:GSM1045287,Validation
5,4,GSM1045303,GSE42568,Cancer,GSE42568:GSM:GSM1045303,Validation
5,4,GSM1045305,GSE42568,Cancer,GSE42568:GSM:GSM1045305,Validation
5,4,GSM1045306,GSE42568,Cancer,GSE42568:GSM:GSM1045306,Validation
5,4,GSM719640,GSE29044,Normal,GSE29044:BC216,Validation
5,4,GSM719641,GSE29044,Normal,GSE29044:BC225,Validation
5,4,GSM719648,GSE29044,Cancer,GSE29044:BC037,Validation
5,4,GSM719661,GSE29044,Cancer,GSE29044:BC225,Validation
5,4,GSM719665,GSE29044,Cancer,GSE29044:BC279,Validation
5,4,GSM719673,GSE29044,Cancer,GSE29044:BC300,Validation
5,4,GSM719675,GSE29044,Cancer,GSE29044:BC333,Validation
5,4,GSM719676,GSE29044,Cancer,GSE29044:BC347,Validation
5,4,GSM719682,GSE29044,Cancer,GSE29044:BC564,Validation
5,4,GSM719683,GSE29044,Normal,GSE29044:BC018,Validation
5,4,GSM719688,GSE29044,Normal,GSE29044:BC041,Validation
5,4,GSM719693,GSE29044,Normal,GSE29044:BC277,Validation
5,4,GSM719698,GSE29044,Normal,GSE29044:BC355,Validation
5,4,GSM719703,GSE29044,Cancer,GSE29044:BC018,Validation
5,4,GSM719710,GSE29044,Cancer,GSE29044:BC041,Validation
5,4,GSM719716,GSE29044,Cancer,GSE29044:BC277,Validation
5,4,GSM719723,GSE29044,Cancer,GSE29044:BC384,Validation
5,4,GSM719724,GSE29044,Cancer,GSE29044:BC384,Validation
5,4,GSM719730,GSE29044,Cancer,GSE29044:BC542,Validation
5,4,GSM719739,GSE29044,Cancer,GSE29044:BC187,Validation
5,4,GSM719741,GSE29044,Cancer,GSE29044:BC436,Validation
5,4,GSM85473,GSE3744,Cancer,GSE3744:GSM:GSM85473,Validation
5,4,GSM85483,GSE3744,Cancer,GSE3744:GSM:GSM85483,Validation
5,4,GSM85487,GSE3744,Cancer,GSE3744:GSM:GSM85487,Validation
5,4,GSM85490,GSE3744,Cancer,GSE3744:GSM:GSM85490,Validation
5,4,GSM85502,GSE3744,Cancer,GSE3744:GSM:GSM85502,Validation
5,4,GSM85505,GSE3744,Cancer,GSE3744:GSM:GSM85505,Validation
5,4,GSM85507,GSE3744,Cancer,GSE3744:GSM:GSM85507,Validation
5,4,GSM728612,GSE29431,Normal,GSE29431:GSM:GSM728612,Validation
5,4,GSM728616,GSE29431,Normal,GSE29431:GSM:GSM728616,Validation
5,4,GSM728621,GSE29431,Normal,GSE29431:GSM:GSM728621,Validation
5,4,GSM728623,GSE29431,Cancer,GSE29431:GSM:GSM728623,Validation
5,4,GSM728629,GSE29431,Cancer,GSE29431:GSM:GSM728629,Validation
5,4,GSM728633,GSE29431,Cancer,GSE29431:GSM:GSM728633,Validation
5,4,GSM728634,GSE29431,Cancer,GSE29431:GSM:GSM728634,Validation
5,4,GSM728645,GSE29431,Cancer,GSE29431:GSM:GSM728645,Validation
5,4,GSM728648,GSE29431,Cancer,GSE29431:GSM:GSM728648,Validation
5,4,GSM728649,GSE29431,Cancer,GSE29431:GSM:GSM728649,Validation
5,4,GSM728663,GSE29431,Cancer,GSE29431:GSM:GSM728663,Validation
5,4,GSM770824,GSE31138,Cancer,GSE31138:GSM:GSM770824,Validation
5,4,GSM272139,GSE10780,Normal,GSE10780:P7619,Validation
5,4,GSM272140,GSE10780,Normal,GSE10780:P7619,Validation
5,4,GSM272164,GSE10780,Normal,GSE10780:P8628,Validation
5,4,GSM272173,GSE10780,Cancer,GSE10780:P8672,Validation
5,4,GSM272176,GSE10780,Normal,GSE10780:P8696,Validation
5,4,GSM272177,GSE10780,Normal,GSE10780:P8696,Validation
5,4,GSM272178,GSE10780,Cancer,GSE10780:P8703,Validation
5,4,GSM272179,GSE10780,Cancer,GSE10780:P8703,Validation
5,4,GSM272180,GSE10780,Normal,GSE10780:P8703,Validation
5,4,GSM272181,GSE10780,Normal,GSE10780:P8703,Validation
5,4,GSM272204,GSE10780,Normal,GSE10780:P9100,Validation
5,4,GSM272205,GSE10780,Normal,GSE10780:P9100,Validation
5,4,GSM272210,GSE10780,Normal,GSE10780:P9393,Validation
5,4,GSM272228,GSE10780,Normal,GSE10780:P10475,Validation
5,4,GSM272229,GSE10780,Normal,GSE10780:P10475,Validation
5,4,GSM272231,GSE10780,Cancer,GSE10780:P10496,Validation
5,4,GSM272232,GSE10780,Normal,GSE10780:P10496,Validation
5,4,GSM272236,GSE10780,Normal,GSE10780:P10584,Validation
5,4,GSM272237,GSE10780,Normal,GSE10780:P10608,Validation
5,4,GSM272238,GSE10780,Normal,GSE10780:P10608,Validation
5,4,GSM272239,GSE10780,Normal,GSE10780:P10608,Validation
5,4,GSM272240,GSE10780,Normal,GSE10780:P10608,Validation
5,4,GSM272249,GSE10780,Normal,GSE10780:P10910,Validation
5,4,GSM272250,GSE10780,Normal,GSE10780:P10910,Validation
5,4,GSM272262,GSE10780,Cancer,GSE10780:P11063,Validation
5,4,GSM272263,GSE10780,Normal,GSE10780:P11063,Validation
5,4,GSM272264,GSE10780,Normal,GSE10780:P11063,Validation
5,4,GSM272265,GSE10780,Normal,GSE10780:P11063,Validation
5,4,GSM272287,GSE10780,Cancer,GSE10780:P11365,Validation
5,4,GSM272289,GSE10780,Normal,GSE10780:P11451,Validation
5,4,GSM272292,GSE10780,Normal,GSE10780:P11464,Validation
5,4,GSM272293,GSE10780,Normal,GSE10780:P11464,Validation
5,4,GSM272294,GSE10780,Normal,GSE10780:P11464,Validation
5,4,GSM272311,GSE10780,Normal,GSE10780:P11689,Validation
5,4,GSM272316,GSE10780,Cancer,GSE10780:P11770,Validation
5,4,GSM742670,GSE30010,Normal,GSE30010:GSM:GSM742670,Validation
5,4,GSM742674,GSE30010,Normal,GSE30010:GSM:GSM742674,Validation
5,4,GSM742676,GSE30010,Normal,GSE30010:GSM:GSM742676,Validation
5,4,GSM742688,GSE30010,Normal,GSE30010:GSM:GSM742688,Validation
5,4,GSM742690,GSE30010,Normal,GSE30010:GSM:GSM742690,Validation
5,4,GSM742710,GSE30010,Normal,GSE30010:GSM:GSM742710,Validation
5,4,GSM742717,GSE30010,Normal,GSE30010:GSM:GSM742717,Validation
5,4,GSM742720,GSE30010,Normal,GSE30010:GSM:GSM742720,Validation
5,4,GSM742728,GSE30010,Normal,GSE30010:GSM:GSM742728,Validation
5,4,GSM742730,GSE30010,Normal,GSE30010:GSM:GSM742730,Validation
5,4,GSM742732,GSE30010,Normal,GSE30010:GSM:GSM742732,Validation
5,4,GSM742744,GSE30010,Normal,GSE30010:GSM:GSM742744,Validation
5,4,GSM742746,GSE30010,Normal,GSE30010:GSM:GSM742746,Validation
5,4,GSM742751,GSE30010,Normal,GSE30010:GSM:GSM742751,Validation
5,4,GSM742757,GSE30010,Normal,GSE30010:GSM:GSM742757,Validation
5,4,GSM742760,GSE30010,Normal,GSE30010:GSM:GSM742760,Validation
5,4,GSM3036787,GSE111662,Normal,GSE111662:A1489,Validation
5,4,GSM3036788,GSE111662,Normal,GSE111662:A1489,Validation
5,4,GSM3036803,GSE111662,Normal,GSE111662:A1489,Validation
5,5,GSM1501836,GSE61304,Cancer,GSE61304:GSM:GSM1501836,Validation
5,5,GSM1501840,GSE61304,Cancer,GSE61304:GSM:GSM1501840,Validation
5,5,GSM1501841,GSE61304,Cancer,GSE61304:GSM:GSM1501841,Validation
5,5,GSM1501842,GSE61304,Cancer,GSE61304:GSM:GSM1501842,Validation
5,5,GSM1501846,GSE61304,Cancer,GSE61304:GSM:GSM1501846,Validation
5,5,GSM1501848,GSE61304,Cancer,GSE61304:GSM:GSM1501848,Validation
5,5,GSM1501859,GSE61304,Cancer,GSE61304:GSM:GSM1501859,Validation
5,5,GSM1501862,GSE61304,Cancer,GSE61304:GSM:GSM1501862,Validation
5,5,GSM1501866,GSE61304,Cancer,GSE61304:GSM:GSM1501866,Validation
5,5,GSM1501869,GSE61304,Cancer,GSE61304:GSM:GSM1501869,Validation
5,5,GSM1501872,GSE61304,Cancer,GSE61304:GSM:GSM1501872,Validation
5,5,GSM1501876,GSE61304,Cancer,GSE61304:GSM:GSM1501876,Validation
5,5,GSM1045191,GSE42568,Normal,GSE42568:GSM:GSM1045191,Validation
5,5,GSM1045193,GSE42568,Normal,GSE42568:GSM:GSM1045193,Validation
5,5,GSM1045197,GSE42568,Normal,GSE42568:GSM:GSM1045197,Validation
5,5,GSM1045198,GSE42568,Normal,GSE42568:GSM:GSM1045198,Validation
5,5,GSM1045201,GSE42568,Normal,GSE42568:GSM:GSM1045201,Validation
5,5,GSM1045216,GSE42568,Cancer,GSE42568:GSM:GSM1045216,Validation
5,5,GSM1045224,GSE42568,Cancer,GSE42568:GSM:GSM1045224,Validation
5,5,GSM1045229,GSE42568,Cancer,GSE42568:GSM:GSM1045229,Validation
5,5,GSM1045230,GSE42568,Cancer,GSE42568:GSM:GSM1045230,Validation
5,5,GSM1045232,GSE42568,Cancer,GSE42568:GSM:GSM1045232,Validation
5,5,GSM1045237,GSE42568,Cancer,GSE42568:GSM:GSM1045237,Validation
5,5,GSM1045244,GSE42568,Cancer,GSE42568:GSM:GSM1045244,Validation
5,5,GSM1045248,GSE42568,Cancer,GSE42568:GSM:GSM1045248,Validation
5,5,GSM1045260,GSE42568,Cancer,GSE42568:GSM:GSM1045260,Validation
5,5,GSM1045262,GSE42568,Cancer,GSE42568:GSM:GSM1045262,Validation
5,5,GSM1045264,GSE42568,Cancer,GSE42568:GSM:GSM1045264,Validation
5,5,GSM1045272,GSE42568,Cancer,GSE42568:GSM:GSM1045272,Validation
5,5,GSM1045280,GSE42568,Cancer,GSE42568:GSM:GSM1045280,Validation
5,5,GSM1045284,GSE42568,Cancer,GSE42568:GSM:GSM1045284,Validation
5,5,GSM1045289,GSE42568,Cancer,GSE42568:GSM:GSM1045289,Validation
5,5,GSM1045290,GSE42568,Cancer,GSE42568:GSM:GSM1045290,Validation
5,5,GSM1045297,GSE42568,Cancer,GSE42568:GSM:GSM1045297,Validation
5,5,GSM1045300,GSE42568,Cancer,GSE42568:GSM:GSM1045300,Validation
5,5,GSM719636,GSE29044,Normal,GSE29044:BC114,Validation
5,5,GSM719644,GSE29044,Normal,GSE29044:BC338,Validation
5,5,GSM719645,GSE29044,Cancer,GSE29044:BC027,Validation
5,5,GSM719646,GSE29044,Cancer,GSE29044:BC033,Validation
5,5,GSM719659,GSE29044,Cancer,GSE29044:BC217,Validation
5,5,GSM719667,GSE29044,Cancer,GSE29044:BC312,Validation
5,5,GSM719670,GSE29044,Cancer,GSE29044:BC378,Validation
5,5,GSM719677,GSE29044,Cancer,GSE29044:BC39,Validation
5,5,GSM719689,GSE29044,Normal,GSE29044:BC117,Validation
5,5,GSM719690,GSE29044,Normal,GSE29044:BC141,Validation
5,5,GSM719695,GSE29044,Normal,GSE29044:BC290,Validation
5,5,GSM719697,GSE29044,Normal,GSE29044:BC349,Validation
5,5,GSM719702,GSE29044,Normal,GSE29044:BC148,Validation
5,5,GSM719711,GSE29044,Cancer,GSE29044:BC117,Validation
5,5,GSM719712,GSE29044,Cancer,GSE29044:BC141,Validation
5,5,GSM719713,GSE29044,Cancer,GSE29044:BC148,Validation
5,5,GSM719719,GSE29044,Cancer,GSE29044:BC290,Validation
5,5,GSM719720,GSE29044,Cancer,GSE29044:BC349,Validation
5,5,GSM719727,GSE29044,Cancer,GSE29044:BC431,Validation
5,5,GSM719728,GSE29044,Cancer,GSE29044:BC447,Validation
5,5,GSM85479,GSE3744,Cancer,GSE3744:GSM:GSM85479,Validation
5,5,GSM85481,GSE3744,Cancer,GSE3744:GSM:GSM85481,Validation
5,5,GSM85518,GSE3744,Normal,GSE3744:GSM:GSM85518,Validation
5,5,GSM728615,GSE29431,Normal,GSE29431:GSM:GSM728615,Validation
5,5,GSM728622,GSE29431,Normal,GSE29431:GSM:GSM728622,Validation
5,5,GSM728624,GSE29431,Cancer,GSE29431:GSM:GSM728624,Validation
5,5,GSM728641,GSE29431,Cancer,GSE29431:GSM:GSM728641,Validation
5,5,GSM728664,GSE29431,Cancer,GSE29431:GSM:GSM728664,Validation
5,5,GSM728675,GSE29431,Cancer,GSE29431:GSM:GSM728675,Validation
