Repeat,Fold,GSM_ID,Label,GEO_ID,Random_state
3,2,GSM272290,1,GSE10780,44
3,2,GSM1045304,1,GSE42568,44
3,2,GSM1045206,0,GSE42568,44
3,2,GSM272171,0,GSE10780,44
3,2,GSM1501847,1,GSE61304,44
3,2,GSM272226,0,GSE10780,44
3,2,GSM719715,1,GSE29044,44
3,2,GSM272218,0,GSE10780,44
3,2,GSM719708,1,GSE29044,44
3,2,GSM272267,0,GSE10780,44
3,2,GSM742742,0,GSE30010,44
3,2,GSM272185,1,GSE10780,44
3,2,GSM742763,0,GSE30010,44
3,2,GSM719646,1,GSE29044,44
3,2,GSM770820,0,GSE31138,44
3,2,GSM272205,0,GSE10780,44
3,2,GSM728671,1,GSE29431,44
3,2,GSM1826225,1,GSE71053,44
3,2,GSM85497,1,GSE3744,44
3,2,GSM272245,1,GSE10780,44
3,2,GSM770822,1,GSE31138,44
3,2,GSM1045193,0,GSE42568,44
3,2,GSM3036787,0,GSE111662,44
3,2,GSM728634,1,GSE29431,44
3,2,GSM272190,0,GSE10780,44
3,2,GSM1045253,1,GSE42568,44
3,2,GSM1045254,1,GSE42568,44
3,2,GSM728654,1,GSE29431,44
3,2,GSM1501827,1,GSE61304,44
3,2,GSM1501875,1,GSE61304,44
3,2,GSM719716,1,GSE29044,44
3,2,GSM1045230,1,GSE42568,44
3,2,GSM272219,0,GSE10780,44
3,2,GSM1045270,1,GSE42568,44
3,2,GSM719704,1,GSE29044,44
3,2,GSM272222,0,GSE10780,44
3,2,GSM742769,0,GSE30010,44
3,2,GSM1501852,1,GSE61304,44
3,2,GSM728657,1,GSE29431,44
3,2,GSM1501837,1,GSE61304,44
3,2,GSM272149,0,GSE10780,44
3,2,GSM3036790,0,GSE111662,44
3,2,GSM272178,1,GSE10780,44
3,2,GSM1501860,1,GSE61304,44
3,2,GSM662778,0,GSE26910,44
3,2,GSM742757,0,GSE30010,44
3,2,GSM719725,1,GSE29044,44
3,2,GSM272264,0,GSE10780,44
3,2,GSM728630,1,GSE29431,44
3,2,GSM3036800,0,GSE111662,44
3,2,GSM742750,0,GSE30010,44
3,2,GSM1826229,1,GSE71053,44
3,2,GSM272150,0,GSE10780,44
3,2,GSM719651,1,GSE29044,44
3,2,GSM272184,1,GSE10780,44
3,2,GSM1501857,1,GSE61304,44
3,2,GSM272207,0,GSE10780,44
3,2,GSM719695,0,GSE29044,44
3,2,GSM1045235,1,GSE42568,44
3,2,GSM3036795,0,GSE111662,44
3,2,GSM728612,0,GSE29431,44
3,2,GSM1045284,1,GSE42568,44
3,2,GSM272303,0,GSE10780,44
3,2,GSM728656,1,GSE29431,44
3,2,GSM272295,0,GSE10780,44
3,2,GSM272188,1,GSE10780,44
3,2,GSM272265,0,GSE10780,44
3,2,GSM1045290,1,GSE42568,44
3,2,GSM1045283,1,GSE42568,44
3,2,GSM272156,0,GSE10780,44
3,2,GSM272164,0,GSE10780,44
3,2,GSM1826233,0,GSE71053,44
3,2,GSM770821,0,GSE31138,44
3,2,GSM1501848,1,GSE61304,44
3,2,GSM85513,0,GSE3744,44
3,2,GSM272208,0,GSE10780,44
3,2,GSM1045310,1,GSE42568,44
3,2,GSM719721,1,GSE29044,44
3,2,GSM272294,0,GSE10780,44
3,2,GSM272277,0,GSE10780,44
3,2,GSM742681,0,GSE30010,44
3,2,GSM728613,0,GSE29431,44
3,2,GSM1501819,1,GSE61304,44
3,2,GSM3036806,0,GSE111662,44
3,2,GSM742703,0,GSE30010,44
3,2,GSM719677,1,GSE29044,44
3,3,GSM1045203,0,GSE42568,44
3,3,GSM272153,1,GSE10780,44
3,3,GSM3036796,0,GSE111662,44
3,3,GSM1501869,1,GSE61304,44
3,3,GSM1045224,1,GSE42568,44
3,3,GSM272243,1,GSE10780,44
3,3,GSM85507,1,GSE3744,44
3,3,GSM719696,0,GSE29044,44
3,3,GSM719683,0,GSE29044,44
3,3,GSM719663,1,GSE29044,44
3,3,GSM1501865,0,GSE61304,44
3,3,GSM272240,0,GSE10780,44
3,3,GSM728622,0,GSE29431,44
3,3,GSM1826236,0,GSE71053,44
3,3,GSM1045298,1,GSE42568,44
3,3,GSM1045211,1,GSE42568,44
3,3,GSM719661,1,GSE29044,44
3,3,GSM85477,1,GSE3744,44
3,3,GSM85495,1,GSE3744,44
3,3,GSM1045213,1,GSE42568,44
3,3,GSM1045280,1,GSE42568,44
3,3,GSM719714,1,GSE29044,44
3,3,GSM742676,0,GSE30010,44
3,3,GSM742710,0,GSE30010,44
3,3,GSM742760,0,GSE30010,44
3,3,GSM719636,0,GSE29044,44
3,3,GSM272221,1,GSE10780,44
3,3,GSM85485,1,GSE3744,44
3,3,GSM272140,0,GSE10780,44
3,3,GSM719644,0,GSE29044,44
3,3,GSM742766,0,GSE30010,44
3,3,GSM85483,1,GSE3744,44
3,3,GSM272306,0,GSE10780,44
3,3,GSM742682,0,GSE30010,44
3,3,GSM272136,0,GSE10780,44
3,3,GSM272304,1,GSE10780,44
3,3,GSM3036803,0,GSE111662,44
3,3,GSM742733,0,GSE30010,44
3,3,GSM1501820,0,GSE61304,44
3,3,GSM719691,0,GSE29044,44
3,3,GSM1501850,1,GSE61304,44
3,3,GSM728641,1,GSE29431,44
3,3,GSM719645,1,GSE29044,44
3,3,GSM719730,1,GSE29044,44
3,3,GSM742678,0,GSE30010,44
3,3,GSM272310,1,GSE10780,44
3,3,GSM85516,0,GSE3744,44
3,3,GSM272262,1,GSE10780,44
3,3,GSM272279,0,GSE10780,44
3,3,GSM272157,0,GSE10780,44
3,3,GSM3036791,0,GSE111662,44
3,3,GSM1045308,1,GSE42568,44
3,3,GSM1045243,1,GSE42568,44
3,3,GSM1501843,1,GSE61304,44
3,3,GSM1501842,1,GSE61304,44
3,3,GSM742765,0,GSE30010,44
3,3,GSM728624,1,GSE29431,44
3,3,GSM719657,1,GSE29044,44
3,3,GSM719705,1,GSE29044,44
3,3,GSM1045285,1,GSE42568,44
3,3,GSM272225,1,GSE10780,44
3,3,GSM272241,0,GSE10780,44
3,3,GSM742690,0,GSE30010,44
3,3,GSM1045201,0,GSE42568,44
3,3,GSM272234,0,GSE10780,44
3,3,GSM85517,0,GSE3744,44
3,3,GSM728638,1,GSE29431,44
3,3,GSM272189,1,GSE10780,44
3,3,GSM272313,0,GSE10780,44
3,3,GSM272216,1,GSE10780,44
3,3,GSM1045258,1,GSE42568,44
3,3,GSM1045301,1,GSE42568,44
3,3,GSM728628,1,GSE29431,44
3,3,GSM1045219,1,GSE42568,44
3,3,GSM728664,1,GSE29431,44
3,3,GSM272182,0,GSE10780,44
3,3,GSM1501846,1,GSE61304,44
3,3,GSM1501822,1,GSE61304,44
3,3,GSM719679,1,GSE29044,44
3,3,GSM719688,0,GSE29044,44
3,3,GSM1045197,0,GSE42568,44
3,3,GSM272286,0,GSE10780,44
3,3,GSM719635,0,GSE29044,44
3,3,GSM1045272,1,GSE42568,44
3,3,GSM272146,0,GSE10780,44
3,3,GSM272315,0,GSE10780,44
3,3,GSM3036783,0,GSE111662,44
3,3,GSM3036794,0,GSE111662,44
3,3,GSM742739,0,GSE30010,44
3,3,GSM1045205,0,GSE42568,44
3,3,GSM719666,1,GSE29044,44
3,3,GSM742753,0,GSE30010,44
3,3,GSM272230,0,GSE10780,44
3,3,GSM272296,0,GSE10780,44
3,3,GSM272271,0,GSE10780,44
3,3,GSM272181,0,GSE10780,44
3,3,GSM742725,0,GSE30010,44
3,3,GSM1045214,1,GSE42568,44
3,3,GSM272247,1,GSE10780,44
3,3,GSM719712,1,GSE29044,44
3,3,GSM3036797,0,GSE111662,44
3,3,GSM742695,0,GSE30010,44
3,3,GSM719741,1,GSE29044,44
3,3,GSM272261,0,GSE10780,44
3,3,GSM728629,1,GSE29431,44
3,3,GSM719722,1,GSE29044,44
3,3,GSM272311,0,GSE10780,44
3,3,GSM742713,0,GSE30010,44
3,3,GSM1501828,1,GSE61304,44
3,3,GSM1045300,1,GSE42568,44
3,3,GSM728631,1,GSE29431,44
3,3,GSM742774,0,GSE30010,44
3,3,GSM1045262,1,GSE42568,44
3,3,GSM1045281,1,GSE42568,44
3,3,GSM85482,1,GSE3744,44
3,3,GSM1826240,0,GSE71053,44
3,3,GSM1045204,0,GSE42568,44
3,3,GSM85496,1,GSE3744,44
3,3,GSM1501834,1,GSE61304,44
3,3,GSM1501826,1,GSE61304,44
3,3,GSM719641,0,GSE29044,44
3,3,GSM719648,1,GSE29044,44
3,4,GSM1045246,1,GSE42568,44
3,4,GSM728649,1,GSE29431,44
3,4,GSM1045232,1,GSE42568,44
3,4,GSM1501831,1,GSE61304,44
3,4,GSM719680,1,GSE29044,44
3,4,GSM719656,1,GSE29044,44
3,4,GSM662771,1,GSE26910,44
3,4,GSM719664,1,GSE29044,44
3,4,GSM1501858,1,GSE61304,44
3,4,GSM719667,1,GSE29044,44
3,4,GSM1045196,0,GSE42568,44
3,4,GSM742712,0,GSE30010,44
3,4,GSM719724,1,GSE29044,44
3,4,GSM719713,1,GSE29044,44
3,4,GSM1826226,0,GSE71053,44
3,4,GSM742677,0,GSE30010,44
3,4,GSM1501879,0,GSE61304,44
3,4,GSM272239,0,GSE10780,44
3,4,GSM1045311,1,GSE42568,44
3,4,GSM85490,1,GSE3744,44
3,4,GSM272307,0,GSE10780,44
3,4,GSM272248,0,GSE10780,44
3,4,GSM728659,1,GSE29431,44
3,4,GSM719690,0,GSE29044,44
3,4,GSM719659,1,GSE29044,44
3,4,GSM742728,0,GSE30010,44
3,4,GSM85502,1,GSE3744,44
3,4,GSM1826237,1,GSE71053,44
3,4,GSM1045244,1,GSE42568,44
3,4,GSM742720,0,GSE30010,44
3,4,GSM85500,1,GSE3744,44
3,4,GSM272148,0,GSE10780,44
3,4,GSM1501845,1,GSE61304,44
3,4,GSM728675,1,GSE29431,44
3,4,GSM1826241,1,GSE71053,44
3,4,GSM272292,0,GSE10780,44
3,4,GSM728614,0,GSE29431,44
3,4,GSM742752,0,GSE30010,44
3,4,GSM1045249,1,GSE42568,44
3,4,GSM272281,0,GSE10780,44
3,4,GSM719729,1,GSE29044,44
3,4,GSM272273,0,GSE10780,44
3,4,GSM272144,0,GSE10780,44
3,4,GSM1826239,0,GSE71053,44
3,4,GSM272238,0,GSE10780,44
3,4,GSM1045248,1,GSE42568,44
3,4,GSM272168,0,GSE10780,44
3,4,GSM742723,0,GSE30010,44
3,4,GSM742670,0,GSE30010,44
3,4,GSM742709,0,GSE30010,44
3,4,GSM728642,1,GSE29431,44
3,4,GSM1045260,1,GSE42568,44
3,4,GSM742702,0,GSE30010,44
3,4,GSM742675,0,GSE30010,44
3,4,GSM1501841,1,GSE61304,44
3,4,GSM85504,1,GSE3744,44
3,4,GSM272193,0,GSE10780,44
3,4,GSM1501872,1,GSE61304,44
3,4,GSM85511,1,GSE3744,44
3,4,GSM272162,0,GSE10780,44
3,4,GSM1826242,0,GSE71053,44
3,4,GSM1826238,0,GSE71053,44
3,4,GSM719737,1,GSE29044,44
3,4,GSM85518,0,GSE3744,44
3,4,GSM85481,1,GSE3744,44
3,4,GSM1501870,1,GSE61304,44
3,4,GSM1045221,1,GSE42568,44
3,4,GSM1826231,1,GSE71053,44
3,4,GSM719692,0,GSE29044,44
3,4,GSM728662,1,GSE29431,44
3,4,GSM719738,1,GSE29044,44
3,4,GSM272165,1,GSE10780,44
3,4,GSM85473,1,GSE3744,44
3,4,GSM662772,0,GSE26910,44
3,4,GSM728619,0,GSE29431,44
3,4,GSM719687,0,GSE29044,44
3,4,GSM719735,0,GSE29044,44
3,4,GSM742686,0,GSE30010,44
3,4,GSM272300,1,GSE10780,44
3,4,GSM1045195,0,GSE42568,44
3,4,GSM272287,1,GSE10780,44
3,4,GSM1045289,1,GSE42568,44
3,4,GSM1045256,1,GSE42568,44
3,4,GSM742684,0,GSE30010,44
3,4,GSM272163,0,GSE10780,44
3,4,GSM85480,1,GSE3744,44
3,4,GSM272137,0,GSE10780,44
3,4,GSM742732,0,GSE30010,44
3,4,GSM742759,0,GSE30010,44
3,4,GSM1045216,1,GSE42568,44
3,4,GSM272209,1,GSE10780,44
3,4,GSM272147,0,GSE10780,44
3,4,GSM85475,1,GSE3744,44
3,4,GSM719723,1,GSE29044,44
3,4,GSM272174,0,GSE10780,44
3,4,GSM85493,1,GSE3744,44
3,4,GSM728616,0,GSE29431,44
3,4,GSM85503,1,GSE3744,44
3,4,GSM742718,0,GSE30010,44
3,4,GSM742683,0,GSE30010,44
3,4,GSM728667,1,GSE29431,44
3,4,GSM272202,0,GSE10780,44
3,4,GSM728633,1,GSE29431,44
3,4,GSM272154,0,GSE10780,44
3,4,GSM272268,0,GSE10780,44
3,4,GSM1045268,1,GSE42568,44
3,4,GSM1045202,0,GSE42568,44
3,4,GSM728674,1,GSE29431,44
3,4,GSM742727,0,GSE30010,44
3,4,GSM1045263,1,GSE42568,44
3,4,GSM1501839,1,GSE61304,44
3,4,GSM742773,0,GSE30010,44
3,4,GSM719703,1,GSE29044,44
3,4,GSM85479,1,GSE3744,44
3,4,GSM742744,0,GSE30010,44
3,4,GSM742699,0,GSE30010,44
3,4,GSM1045261,1,GSE42568,44
3,4,GSM85515,0,GSE3744,44
3,4,GSM3036784,0,GSE111662,44
3,4,GSM742738,0,GSE30010,44
3,4,GSM3036799,0,GSE111662,44
3,5,GSM272276,0,GSE10780,44
3,5,GSM1501877,1,GSE61304,44
3,5,GSM272316,1,GSE10780,44
3,5,GSM272249,0,GSE10780,44
3,5,GSM1045226,1,GSE42568,44
3,5,GSM719693,0,GSE29044,44
3,5,GSM272194,0,GSE10780,44
3,5,GSM742672,0,GSE30010,44
3,5,GSM1045265,1,GSE42568,44
3,5,GSM719682,1,GSE29044,44
3,5,GSM1045215,1,GSE42568,44
3,5,GSM272159,0,GSE10780,44
3,5,GSM719681,1,GSE29044,44
3,5,GSM719669,1,GSE29044,44
3,5,GSM272236,0,GSE10780,44
3,5,GSM272237,0,GSE10780,44
3,5,GSM272155,0,GSE10780,44
3,5,GSM272176,0,GSE10780,44
3,5,GSM719684,0,GSE29044,44
3,5,GSM742711,0,GSE30010,44
3,5,GSM1045208,1,GSE42568,44
3,5,GSM719660,1,GSE29044,44
3,5,GSM728670,1,GSE29431,44
3,5,GSM719640,0,GSE29044,44
3,5,GSM272192,0,GSE10780,44
3,5,GSM272283,0,GSE10780,44
3,5,GSM1045236,1,GSE42568,44
3,5,GSM719702,0,GSE29044,44
3,5,GSM728611,0,GSE29431,44
3,5,GSM272253,1,GSE10780,44
3,5,GSM272203,1,GSE10780,44
3,5,GSM272179,1,GSE10780,44
3,5,GSM1501854,1,GSE61304,44
3,5,GSM742693,0,GSE30010,44
3,5,GSM3036804,0,GSE111662,44
3,5,GSM272220,0,GSE10780,44
3,5,GSM728621,0,GSE29431,44
3,5,GSM272282,0,GSE10780,44
3,5,GSM85489,1,GSE3744,44
3,5,GSM1045227,1,GSE42568,44
3,5,GSM272309,1,GSE10780,44
3,5,GSM719639,0,GSE29044,44
3,5,GSM272199,0,GSE10780,44
3,5,GSM742708,0,GSE30010,44
3,5,GSM662769,1,GSE26910,44
3,5,GSM728640,1,GSE29431,44
3,5,GSM272231,1,GSE10780,44
3,5,GSM85498,1,GSE3744,44
3,5,GSM742735,0,GSE30010,44
3,5,GSM272197,0,GSE10780,44
3,5,GSM662777,1,GSE26910,44
3,5,GSM85510,1,GSE3744,44
3,5,GSM728653,1,GSE29431,44
3,5,GSM272196,0,GSE10780,44
3,5,GSM1045220,1,GSE42568,44
3,5,GSM1501825,1,GSE61304,44
3,5,GSM272244,0,GSE10780,44
3,5,GSM719654,1,GSE29044,44
3,5,GSM272139,0,GSE10780,44
3,5,GSM728639,1,GSE29431,44
3,5,GSM272308,0,GSE10780,44
3,5,GSM1501863,1,GSE61304,44
3,5,GSM1501832,1,GSE61304,44
3,5,GSM728615,0,GSE29431,44
3,5,GSM742707,0,GSE30010,44
3,5,GSM719742,1,GSE29044,44
3,5,GSM662773,1,GSE26910,44
3,5,GSM272133,0,GSE10780,44
3,5,GSM85488,1,GSE3744,44
3,5,GSM1045237,1,GSE42568,44
3,5,GSM742749,0,GSE30010,44
3,5,GSM719649,1,GSE29044,44
3,5,GSM272228,0,GSE10780,44
3,5,GSM742748,0,GSE30010,44
3,5,GSM272167,1,GSE10780,44
3,5,GSM272259,0,GSE10780,44
3,5,GSM719728,1,GSE29044,44
3,5,GSM1045288,1,GSE42568,44
3,5,GSM1501836,1,GSE61304,44
3,5,GSM1045305,1,GSE42568,44
3,5,GSM85494,1,GSE3744,44
3,5,GSM662779,1,GSE26910,44
3,5,GSM719709,1,GSE29044,44
3,5,GSM272143,0,GSE10780,44
3,5,GSM1045286,1,GSE42568,44
3,5,GSM272235,0,GSE10780,44
3,5,GSM719638,0,GSE29044,44
3,5,GSM1501862,1,GSE61304,44
3,5,GSM85478,1,GSE3744,44
3,5,GSM272166,1,GSE10780,44
3,5,GSM1045297,1,GSE42568,44
3,5,GSM719739,1,GSE29044,44
3,5,GSM272270,0,GSE10780,44
3,5,GSM1045194,0,GSE42568,44
3,5,GSM1045233,1,GSE42568,44
3,5,GSM742724,0,GSE30010,44
3,5,GSM742729,0,GSE30010,44
3,5,GSM742696,0,GSE30010,44
3,5,GSM272204,0,GSE10780,44
3,5,GSM272250,0,GSE10780,44
3,5,GSM272266,0,GSE10780,44
3,5,GSM272206,0,GSE10780,44
3,5,GSM728627,1,GSE29431,44
3,5,GSM272275,0,GSE10780,44
3,5,GSM728647,1,GSE29431,44
3,5,GSM1501840,1,GSE61304,44
3,5,GSM1501833,1,GSE61304,44
3,5,GSM770824,1,GSE31138,44
3,5,GSM272172,0,GSE10780,44
3,5,GSM742694,0,GSE30010,44
3,5,GSM719689,0,GSE29044,44
3,5,GSM719643,0,GSE29044,44
3,5,GSM742719,0,GSE30010,44
3,5,GSM1045198,0,GSE42568,44
3,5,GSM1045306,1,GSE42568,44
3,5,GSM85491,1,GSE3744,44
3,5,GSM719707,1,GSE29044,44
3,5,GSM719706,1,GSE29044,44
3,5,GSM1501821,1,GSE61304,44
3,5,GSM272289,0,GSE10780,44
3,5,GSM272134,0,GSE10780,44
4,1,GSM742706,0,GSE30010,45
4,1,GSM1045246,1,GSE42568,45
4,1,GSM272276,0,GSE10780,45
4,1,GSM272153,1,GSE10780,45
4,1,GSM1045232,1,GSE42568,45
4,1,GSM1501877,1,GSE61304,45
4,1,GSM1045287,1,GSE42568,45
4,1,GSM719680,1,GSE29044,45
4,1,GSM272240,0,GSE10780,45
4,1,GSM719637,0,GSE29044,45
4,1,GSM719664,1,GSE29044,45
4,1,GSM272194,0,GSE10780,45
4,1,GSM742705,0,GSE30010,45
4,1,GSM1045298,1,GSE42568,45
4,1,GSM719661,1,GSE29044,45
4,1,GSM1045196,0,GSE42568,45
4,1,GSM719724,1,GSE29044,45
4,1,GSM1826226,0,GSE71053,45
4,1,GSM719714,1,GSE29044,45
4,1,GSM272239,0,GSE10780,45
4,1,GSM85490,1,GSE3744,45
4,1,GSM272307,0,GSE10780,45
4,1,GSM719684,0,GSE29044,45
4,1,GSM742711,0,GSE30010,45
4,1,GSM742720,0,GSE30010,45
4,1,GSM728670,1,GSE29431,45
4,1,GSM728675,1,GSE29431,45
4,1,GSM1826241,1,GSE71053,45
4,1,GSM272263,0,GSE10780,45
4,1,GSM719702,0,GSE29044,45
4,1,GSM719686,0,GSE29044,45
4,1,GSM1045191,0,GSE42568,45
4,1,GSM728676,1,GSE29431,45
4,1,GSM85483,1,GSE3744,45
4,1,GSM272179,1,GSE10780,45
4,1,GSM1501844,1,GSE61304,45
4,1,GSM1501854,1,GSE61304,45
4,1,GSM1826232,0,GSE71053,45
4,1,GSM3036804,0,GSE111662,45
4,1,GSM272309,1,GSE10780,45
4,1,GSM742682,0,GSE30010,45
4,1,GSM1826239,0,GSE71053,45
4,1,GSM742723,0,GSE30010,45
4,1,GSM272231,1,GSE10780,45
4,1,GSM742735,0,GSE30010,45
4,1,GSM272218,0,GSE10780,45
4,1,GSM272185,1,GSE10780,45
4,1,GSM719646,1,GSE29044,45
4,1,GSM272260,0,GSE10780,45
4,1,GSM85516,0,GSE3744,45
4,1,GSM272244,0,GSE10780,45
4,1,GSM272157,0,GSE10780,45
4,1,GSM728651,1,GSE29431,45
4,1,GSM272139,0,GSE10780,45
4,1,GSM85486,1,GSE3744,45
4,1,GSM742762,0,GSE30010,45
4,1,GSM1501863,1,GSE61304,45
4,1,GSM1045193,0,GSE42568,45
4,1,GSM272242,1,GSE10780,45
4,1,GSM662773,1,GSE26910,45
4,1,GSM1501842,1,GSE61304,45
4,1,GSM728634,1,GSE29431,45
4,1,GSM742765,0,GSE30010,45
4,1,GSM728624,1,GSE29431,45
4,1,GSM728662,1,GSE29431,45
4,1,GSM662772,0,GSE26910,45
4,1,GSM742749,0,GSE30010,45
4,1,GSM1501875,1,GSE61304,45
4,1,GSM742748,0,GSE30010,45
4,1,GSM272259,0,GSE10780,45
4,1,GSM272216,1,GSE10780,45
4,1,GSM1501852,1,GSE61304,45
4,1,GSM1501822,1,GSE61304,45
4,1,GSM272163,0,GSE10780,45
4,1,GSM3036802,0,GSE111662,45
4,1,GSM719679,1,GSE29044,45
4,1,GSM272286,0,GSE10780,45
4,1,GSM1045272,1,GSE42568,45
4,1,GSM742759,0,GSE30010,45
4,1,GSM1045305,1,GSE42568,45
4,1,GSM272147,0,GSE10780,45
4,1,GSM272211,1,GSE10780,45
4,1,GSM272235,0,GSE10780,45
4,1,GSM85493,1,GSE3744,45
4,1,GSM719666,1,GSE29044,45
4,1,GSM1501862,1,GSE61304,45
4,1,GSM728645,1,GSE29431,45
4,1,GSM719651,1,GSE29044,45
4,1,GSM272230,0,GSE10780,45
4,1,GSM770819,0,GSE31138,45
4,1,GSM272271,0,GSE10780,45
4,1,GSM272166,1,GSE10780,45
4,1,GSM719710,1,GSE29044,45
4,1,GSM272187,1,GSE10780,45
4,1,GSM719647,1,GSE29044,45
4,1,GSM1045259,1,GSE42568,45
4,1,GSM1045295,1,GSE42568,45
4,1,GSM728612,0,GSE29431,45
4,1,GSM1045214,1,GSE42568,45
4,1,GSM742729,0,GSE30010,45
4,1,GSM1045279,1,GSE42568,45
4,1,GSM272204,0,GSE10780,45
4,1,GSM272188,1,GSE10780,45
4,1,GSM1045268,1,GSE42568,45
4,1,GSM728672,1,GSE29431,45
4,1,GSM272160,0,GSE10780,45
4,1,GSM728647,1,GSE29431,45
4,1,GSM742726,0,GSE30010,45
4,1,GSM770821,0,GSE31138,45
4,1,GSM85513,0,GSE3744,45
4,1,GSM742774,0,GSE30010,45
4,1,GSM272172,0,GSE10780,45
4,1,GSM719689,0,GSE29044,45
4,1,GSM272277,0,GSE10780,45
4,1,GSM728632,1,GSE29431,45
4,1,GSM742681,0,GSE30010,45
4,1,GSM719740,1,GSE29044,45
4,1,GSM742738,0,GSE30010,45
4,1,GSM1045204,0,GSE42568,45
4,1,GSM85496,1,GSE3744,45
4,1,GSM1501821,1,GSE61304,45
4,1,GSM272289,0,GSE10780,45
4,2,GSM1045203,0,GSE42568,45
4,2,GSM728649,1,GSE29431,45
4,2,GSM3036796,0,GSE111662,45
4,2,GSM1045303,1,GSE42568,45
4,2,GSM1501861,1,GSE61304,45
4,2,GSM742754,0,GSE30010,45
4,2,GSM1501831,1,GSE61304,45
4,2,GSM742688,0,GSE30010,45
4,2,GSM719718,1,GSE29044,45
4,2,GSM272249,0,GSE10780,45
4,2,GSM1045239,1,GSE42568,45
4,2,GSM719697,0,GSE29044,45
4,2,GSM1501835,1,GSE61304,45
4,2,GSM272285,0,GSE10780,45
4,2,GSM1826236,0,GSE71053,45
4,2,GSM85505,1,GSE3744,45
4,2,GSM1045211,1,GSE42568,45
4,2,GSM85477,1,GSE3744,45
4,2,GSM1045215,1,GSE42568,45
4,2,GSM662774,0,GSE26910,45
4,2,GSM272297,0,GSE10780,45
4,2,GSM272272,1,GSE10780,45
4,2,GSM1045234,1,GSE42568,45
4,2,GSM1045213,1,GSE42568,45
4,2,GSM1045280,1,GSE42568,45
4,2,GSM272200,1,GSE10780,45
4,2,GSM272195,0,GSE10780,45
4,2,GSM728663,1,GSE29431,45
4,2,GSM742751,0,GSE30010,45
4,2,GSM272237,0,GSE10780,45
4,2,GSM1045247,1,GSE42568,45
4,2,GSM719636,0,GSE29044,45
4,2,GSM742770,0,GSE30010,45
4,2,GSM1826237,1,GSE71053,45
4,2,GSM742722,0,GSE30010,45
4,2,GSM742752,0,GSE30010,45
4,2,GSM719644,0,GSE29044,45
4,2,GSM742766,0,GSE30010,45
4,2,GSM742761,0,GSE30010,45
4,2,GSM742715,0,GSE30010,45
4,2,GSM742764,0,GSE30010,45
4,2,GSM272168,0,GSE10780,45
4,2,GSM719653,1,GSE29044,45
4,2,GSM742670,0,GSE30010,45
4,2,GSM1045192,0,GSE42568,45
4,2,GSM742708,0,GSE30010,45
4,2,GSM742733,0,GSE30010,45
4,2,GSM719691,0,GSE29044,45
4,2,GSM662777,1,GSE26910,45
4,2,GSM1501872,1,GSE61304,45
4,2,GSM742742,0,GSE30010,45
4,2,GSM272196,0,GSE10780,45
4,2,GSM1045242,1,GSE42568,45
4,2,GSM719654,1,GSE29044,45
4,2,GSM272308,0,GSE10780,45
4,2,GSM85497,1,GSE3744,45
4,2,GSM85518,0,GSE3744,45
4,2,GSM272245,1,GSE10780,45
4,2,GSM770822,1,GSE31138,45
4,2,GSM1826231,1,GSE71053,45
4,2,GSM742707,0,GSE30010,45
4,2,GSM85473,1,GSE3744,45
4,2,GSM1045231,1,GSE42568,45
4,2,GSM272241,0,GSE10780,45
4,2,GSM272228,0,GSE10780,45
4,2,GSM272234,0,GSE10780,45
4,2,GSM272300,1,GSE10780,45
4,2,GSM1045195,0,GSE42568,45
4,2,GSM272229,0,GSE10780,45
4,2,GSM272167,1,GSE10780,45
4,2,GSM728638,1,GSE29431,45
4,2,GSM662770,0,GSE26910,45
4,2,GSM272189,1,GSE10780,45
4,2,GSM1045258,1,GSE42568,45
4,2,GSM1045301,1,GSE42568,45
4,2,GSM742746,0,GSE30010,45
4,2,GSM272287,1,GSE10780,45
4,2,GSM1045256,1,GSE42568,45
4,2,GSM272178,1,GSE10780,45
4,2,GSM272146,0,GSE10780,45
4,2,GSM742732,0,GSE30010,45
4,2,GSM3036783,0,GSE111662,45
4,2,GSM662779,1,GSE26910,45
4,2,GSM728643,1,GSE29431,45
4,2,GSM1045205,0,GSE42568,45
4,2,GSM85475,1,GSE3744,45
4,2,GSM272174,0,GSE10780,45
4,2,GSM272293,0,GSE10780,45
4,2,GSM742717,0,GSE30010,45
4,2,GSM85503,1,GSE3744,45
4,2,GSM1501851,1,GSE61304,45
4,2,GSM1045233,1,GSE42568,45
4,2,GSM3036795,0,GSE111662,45
4,2,GSM742724,0,GSE30010,45
4,2,GSM742755,0,GSE30010,45
4,2,GSM728656,1,GSE29431,45
4,2,GSM728633,1,GSE29431,45
4,2,GSM272154,0,GSE10780,45
4,2,GSM272206,0,GSE10780,45
4,2,GSM1045283,1,GSE42568,45
4,2,GSM272156,0,GSE10780,45
4,2,GSM272275,0,GSE10780,45
4,2,GSM742740,0,GSE30010,45
4,2,GSM1501840,1,GSE61304,45
4,2,GSM719703,1,GSE29044,45
4,2,GSM770824,1,GSE31138,45
4,2,GSM728631,1,GSE29431,45
4,2,GSM1045310,1,GSE42568,45
4,2,GSM1045262,1,GSE42568,45
4,2,GSM719721,1,GSE29044,45
4,2,GSM272294,0,GSE10780,45
4,2,GSM742719,0,GSE30010,45
4,2,GSM85482,1,GSE3744,45
4,2,GSM1045251,1,GSE42568,45
4,2,GSM1045306,1,GSE42568,45
4,2,GSM1826240,0,GSE71053,45
